ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2020;C0042COAPD;5200205001;1800,79;1417,63;1613,12;1906,69;1171,4;2306,76;-77,73;1151,87;1290,78;1304,4;1304,36;2286
2020;C0042COAPD;5200205002;126,83;103,83;117,07;121,85;65,17;157,42;0,09;77,74;94,56;95,54;95,54;95,54
2020;C0042COAPD;5200208003;84,42;65,66;84,42;75,04;66,54;110,9;55,45;77,63;66,54;66,54;66,54;66,54
2020;C0042COAPD;5200208004;3713,51;3219,32;3962,25;2862,24;1735,28;3291,12;1708,71;3227,5;3120,24;3120,24;2971,68;2971,68
2020;C0042COAPD;5200208005;0;0;0;1100;577,5;0;0;0;0;0;0;0
2020;C0042COAPD;5200208009;1871,55;1994,26;2368,11;1475,61;970,1;1622,16;550,14;1362,07;827,04;1151,22;934,86;652,68
2020;C0042COAPD;5200208011;0;0;0;0;0;56,96;0;0;0;0;0;0
2020;C0042COAPD;5200208012;-49,9;-67,61;-49,9;0;0;0;0;0;0;0;-15,43;-205,12
2020;C0042COAUD;5200201001;4500,07;7500,07;7500,49;7499,48;7500,48;7499,86;7499,61;7500,86;7592,39;7546,68;7545,74;5046,91
2020;C0042COAUD;5200203001;833,33;833,34;833,33;833,33;833,34;1666,66;0;833,34;833,33;833,33;833,34;833,33
2020;C0042COAUD;5200203002;294,15;294,18;294,17;252,49;283,75;692,52;-52,11;294,18;294,17;294,15;294,18;-615,83
2020;C0042COAUD;5200204001;625;625;625;625;625;1250;0;625;625;625;-3125;4375
2020;C0042COAUD;5200204002;220,62;220,63;220,62;189,38;212,81;779,07;-298,76;220,63;220,62;220,63;220,62;-1826,87
2020;C0042COAUD;5200205001;1228,5;2047,5;2047,5;1953,75;1953,75;4095;0;2047,5;2047,5;2047,5;2047,5;4095,04
2020;C0042COAUD;5200205002;360;600;600;600;600;1200;0;600;600;600;600;400
2020;C0042COAUD;5200208001;0;841,08;841,08;841,08;687,08;2385,3;841,08;841,08;473,55;479,53;900,09;761,41
2020;C0042COAUD;5200208003;16,89;16,89;16,89;16,89;19,96;39,92;19,96;19,96;19,96;19,96;19,96;19,96
2020;C0042COAUD;5200208004;0;495,28;544,81;495,28;495,28;1068,96;569,57;520,04;520,04;520,04;495,28;346,7
2020;C0042COAUD;5200504002;5000;5000;5000;5000;52354,4;75397,9;12936,8;5000;5000;87230,6;5000;5000
2020;C0042COBEN;5200208001;39642,68;41732,38;-210808,66;330047,78;43581,37;-199877,86;-1420,92;-218262,01;27561,44;21464,11;26049,96;267416,63
2020;C0042COBEN;5200208003;95,77;65,68;7118,74;1073,03;-6282,59;2335,63;-6502,17;1547,56;1712,61;1657,03;1716,35;-6590,25
2020;C0042COBEN;5200208004;784,34;-3379,79;30697,2;31170,63;-138415,37;46655,69;-917,79;11258,1;27147;-1473,02;2339,52;1919,7
2020;C0042COBEN;5200208005;-231,6;0;0;0;0;-945,7;-481,25;-482,5;-241,25;-241,25;-241,25;315497,2
2020;C0042COBEN;5200208008;0;0;38019,02;73599,81;0;48630,12;619,33;47014,63;24527,42;26552,34;26967,71;37302,73
2020;C0042COBEN;5200208009;7728,65;35645,72;-23479,96;-4292,26;-35542,92;-11703,43;-519;-9470,91;3322,21;-5248,22;1834,41;865,36
2020;C0042COBEN;5200208011;-11936,78;-12035,62;-9972,98;-10349,88;-10510,51;-20906,8;6369,61;-616,04;-10494,84;11875,73;-10431,66;616,28
2020;C0042COBEN;5200502008;0;0;0;0;0;0;0;0;0;0;539,6;568
2020;C0042COBEN;5200504002;0;0;1903,66;34455,71;17068,42;23142,65;0;0;0;0;0;0
2020;C0042COBEN;5200504024;0;0;4779,13;23243,66;0;21774,03;11029,67;11587,72;8511,78;11881,57;11341,37;16594,81
