ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COAES;5200203001;4911,81;4480,6;4561,16;4763,19;4100,02;6647,25;4694,38;4569,15;4269,86;4732,87;4697,68;4632,93
2019;C0042COAES;5200203002;-207,59;-439,96;1645,96;1681,39;1447,27;412,33;803,7;-5401,91;1507,27;1670,7;1658,31;-1519,65
2019;C0042COAES;5200204001;1835,38;75,13;961,04;1974,17;2177,32;2919,8;3461,66;3425,32;3200,99;3543,29;3528,53;14195,86
2019;C0042COAES;5200204002;1557,16;1303,19;1004,89;1083,26;1009,19;1442,39;1221,96;1209,14;1129,96;1250,78;1742,07;-10614,65
2019;C0042COAES;5200205001;12015,58;10940,69;11042,41;10881,64;9381,73;12100,96;11326,56;12426,35;10212,21;11547,78;11559,13;22538,27
2019;C0042COAES;5200205002;2912,63;2939,65;3232,74;3201,8;2928,82;3271,07;3125,48;2632,38;3072,96;3384,02;3387,36;3867,98
2019;C0042COAES;5200208001;5082,82;5113,01;5033,24;4817,39;4688,93;4354,74;4144,78;4796,5;4849,68;4793,28;5399,61;4914,31
2019;C0042COAES;5200208003;100,42;92,42;92,42;92,42;92,42;109,03;109,03;109,03;109,03;109,03;109,03;109,03
2019;C0042COAES;5200208004;4183,79;3894,67;4322,43;4817,75;5042,85;3962,23;5126,16;5027,1;5274,69;5769,99;4804,16;4038,12
2019;C0042COAES;5200208008;0;3098,64;0;0;0;0;0;0;0;0;0;0
2019;C0042COAES;5200208009;834,87;1312,35;1465,45;1801,88;1885,69;1265,53;1383,95;1615,29;1652,5;1812,32;1369,32;1030,28
2019;C0042COAES;5200501001;183491,75;199724,34;199406,34;54959,44;53104,1;58440,66;49861,86;216522,4;216441,15;220289,52;221600,11;219547,34
2019;C0042COAES;5200501002;0;0;0;0;0;0;0;0;0;0;9200;0
2019;C0042COAES;5200501003;38258,32;38962,71;63157,57;46639,34;38565,38;38627,7;45596,07;42156,12;41272,61;47109,79;52851,33;35461,96
2019;C0042COAES;5200502003;0;0;0;550,86;9,54;0;0;0;0;0;0;0
2019;C0042COAES;5200502004;78102,06;41581,74;36335,08;40277,76;38361,28;-998,7;83416,01;41659,01;42403,97;35297,69;44017,21;-1132,92
2019;C0042COAES;5200502005;0;-42,7;0;0;0;0;0;0;0;0;0;0
2019;C0042COAES;5200502007;8905,8;5761,9;-1061,18;4717,88;10221,64;2931,92;7771,14;8127,76;9548;4271,82;9941,34;209,7
2019;C0042COAES;5200502008;0;0;0;0;0;-48,5;0;0;0;0;0;0
2019;C0042COAES;5200502009;0;0;0;0;0;0;3720,62;0;0;0;0;0
2019;C0042COAES;5200503002;18732,57;20252,61;19669,81;25090,82;33981,95;17380,91;21171,21;17674,41;26847,53;27382,56;22528,22;13246,58
2019;C0042COAES;5200503003;-7108,28;-9339,68;-5757,6;27863,51;-15032,58;-16231,83;-8253,2;-12948,27;8595,74;-45944,65;7815,6;-42673,66
2019;C0042COAES;5200503004;42029,15;57669,78;58767,57;51062,03;57795,23;50766,2;65007,06;40600,04;68655,63;35147,74;54785,14;39835
2019;C0042COAES;5200503005;2558,84;131,91;3576,88;1237,07;81874,12;-35348,08;37202,84;-2339,54;940,77;-2777,62;600,94;-1885,96
2019;C0042COAES;5200503009;0;0;0;0;0;0;0;0;3642;1148;0;0
2019;C0042COAES;5200503011;0;0;0;0;0;0;0;0;0;879,6;0;0
2019;C0042COAES;5200504005;0;9594,24;0;17465,57;0;0;0;0;0;0;0;0
