ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042COCAR;5200203002;632;632;632;632;698;698;698;698;698;698;698;698
2022;C0042COCAR;5200204001;2.680,00;2.680,00;2.680,00;2.680,00;2.974,00;2.974,00;2.974,00;2.974,00;2.974,00;2.974,00;2.974,00;2.974,00
2022;C0042COCAR;5200204002;946;946;946;946;1.051,00;1.051,00;1.051,00;1.051,00;1.051,00;1.051,00;1.051,00;1.051,00
2022;C0042COCAR;5200205001;8.777,00;8.777,00;8.777,00;8.777,00;9.744,00;9.744,00;9.744,00;9.744,00;9.744,00;9.744,00;9.744,00;9.744,00
2022;C0042COCAR;5200205002;2.573,00;2.573,00;2.573,00;2.573,00;2.853,00;2.853,00;2.853,00;2.853,00;2.853,00;2.853,00;2.853,00;2.853,00
2022;C0042COCAR;5200208001;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25;4.349,25
2022;C0042COCAR;5200208003;74;74;74;74;81;81;81;81;81;81;81;81
2022;C0042COCAR;5200208004;4.842,80;4.842,80;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84;6.041,84
2022;C0042COCAR;5200208009;591,15;591,15;591,15;591,15;591,15;591,15;591,15;591,15;591,15;591,15;591,15;591,15
2022;C0042COCFI;5200201001;40.886,00;44.016,00;44.016,00;33.016,00;36.648,00;36.648,00;36.648,00;36.648,00;36.648,00;36.648,00;36.648,00;36.648,00
2022;C0042COCFI;5200203001;2.270,00;2.444,00;2.444,00;1.833,00;2.038,00;2.038,00;2.038,00;2.038,00;2.038,00;2.038,00;2.038,00;2.038,00
2022;C0042COCFI;5200203002;802;863;863;647;718;718;718;718;718;718;718;718
2022;C0042COCFI;5200204001;3.408,00;3.669,00;3.669,00;2.752,00;3.053,00;3.053,00;3.053,00;3.053,00;3.053,00;3.053,00;3.053,00;3.053,00
